date,residual_MG,dS_MG,netQ_MG,step_days
2009-10-15,-1.2363443602225743e-12,16.055950522344574,16.05595052234581,1.0
2009-10-16,8.242295734817162e-13,36.17071006560036,36.170710065599536,1.0
2009-10-17,1.4317436125566019e-12,29.534145786692534,29.534145786691102,1.0
2009-10-18,-8.419931418757187e-13,27.364194193854928,27.36419419385577,1.0
2009-10-19,8.597567102697212e-13,19.690268838534394,19.690268838533534,1.0
2009-10-20,-2.842170943040401e-14,16.68624118018306,16.68624118018309,1.0
2009-10-21,1.0658141036401503e-12,14.576807603536508,14.576807603535443,1.0
2009-10-22,8.171241461241152e-13,13.446465071847342,13.446465071846525,1.0
2009-10-23,3.836930773104541e-13,13.664735405314786,13.664735405314403,1.0
2009-10-24,-3.410605131648481e-13,143.0795877826131,143.07958778261343,1.0
2009-10-25,-3.979039320256561e-13,198.5537683189923,198.5537683189927,1.0
2009-10-26,-5.684341886080801e-13,-11.629214174341541,-11.629214174340973,1.0
2009-10-27,-5.684341886080802e-14,-15.565734141006033,-15.565734141005976,1.0
2009-10-28,-1.1368683772161603e-13,139.73510836879177,139.73510836879188,1.0
2009-10-29,1.1368683772161603e-13,63.83763559862746,63.837635598627344,1.0
2009-10-30,-7.389644451905042e-13,-50.295733781582385,-50.295733781581646,1.0
2009-10-31,1.1368683772161603e-13,-53.75809641140404,-53.75809641140415,1.0
2009-11-01,4.547473508864641e-13,-43.2599716572513,-43.259971657251754,1.0
2009-11-02,-4.547473508864641e-13,-38.49108179259929,-38.491081792598834,1.0
2009-11-03,0.0,-22.888538583858463,-22.888538583858463,1.0
2009-11-04,3.126388037344441e-13,-19.588634527708564,-19.588634527708876,1.0
2009-11-05,-7.105427357601002e-13,-14.87504941289626,-14.87504941289555,1.0
2009-11-06,1.9895196601282805e-13,-11.683080899085326,-11.683080899085525,1.0
2009-11-07,-7.389644451905042e-13,-10.812919466288804,-10.812919466288065,1.0
2009-11-08,-4.263256414560601e-13,-8.668705353415135,-8.668705353414708,1.0
2009-11-09,-8.526512829121202e-14,-6.177172179983245,-6.17717217998316,1.0
2009-11-10,-8.242295734817162e-13,-5.497956183122369,-5.497956183121545,1.0
2009-11-11,-4.547473508864641e-13,-5.884895256753225,-5.88489525675277,1.0
2009-11-12,-3.268496584496461e-13,-4.750828775195259,-4.7508287751949325,1.0
2009-11-13,-1.1937117960769683e-12,-3.3928214657462377,-3.392821465745044,1.0
2009-11-14,4.405364961712621e-13,-1.3063158276854665,-1.306315827685907,1.0
2009-11-15,-9.947598300641403e-13,-4.74221362888602,-4.742213628885025,1.0
2009-11-16,-4.689582056016661e-13,-5.869572510928265,-5.869572510927796,1.0
2009-11-17,7.105427357601002e-13,-5.414101543703509,-5.41410154370422,1.0
2009-11-18,5.258016244624741e-13,-2.906186128864647,-2.9061861288651727,1.0
2009-11-19,3.979039320256561e-13,0.161245457124096,0.1612454571236981,1.0
2009-11-20,7.247535904753022e-13,83.37984420169778,83.37984420169705,1.0
2009-11-21,8.810729923425242e-13,-34.47984067116158,-34.479840671162464,1.0
2009-11-22,-9.947598300641403e-14,-20.746185690726634,-20.746185690726534,1.0
2009-11-23,-2.4158453015843406e-13,-8.516110065684188,-8.516110065683947,1.0
2009-11-24,-1.1510792319313623e-12,-3.465773643563807,-3.465773643562656,1.0
2009-11-25,3.126388037344441e-13,0.4854464246345742,0.4854464246342616,1.0
