date,residual_MG,dS_MG,netQ_MG,step_days
2009-10-15,4.547473508864641e-13,-187.53704233765347,-187.53704233765393,1.0
2009-10-16,5.542233338928781e-13,-10.178349998161139,-10.178349998161693,1.0
2009-10-17,1.1368683772161603e-13,-14.753797147262958,-14.753797147263072,1.0
2009-10-18,-9.805489753489383e-13,-16.26528616892938,-16.265286168928398,1.0
2009-10-19,4.050093593832571e-13,-21.640026742577902,-21.640026742578307,1.0
2009-10-20,-8.526512829121202e-14,-23.817593618034152,-23.817593618034067,1.0
2009-10-21,1.2363443602225743e-12,-25.39569042507719,-25.395690425078428,1.0
2009-10-22,1.2789769243681803e-13,-26.30770937833222,-26.307709378332348,1.0
2009-10-23,-4.050093593832571e-13,-26.28721933628003,-26.287219336279627,1.0
2009-10-24,-1.9895196601282805e-13,63.98681989437864,63.98681989437884,1.0
2009-10-25,9.094947017729282e-13,103.70555002234323,103.70555002234232,1.0
2009-10-26,5.684341886080802e-14,57.50023701133796,57.5002370113379,1.0
2009-10-27,7.105427357601002e-13,0.7680009046398482,0.7680009046391376,1.0
2009-10-28,7.389644451905042e-13,100.40076016286912,100.40076016286838,1.0
2009-10-29,-3.979039320256561e-13,26.751385418283462,26.75138541828386,1.0
2009-10-30,6.252776074688882e-13,-45.13593071085961,-45.13593071086024,1.0
2009-10-31,-7.389644451905042e-13,-32.273175050291684,-32.273175050290945,1.0
2009-11-01,4.547473508864641e-13,-22.173919781806035,-22.17391978180649,1.0
2009-11-02,8.526512829121202e-14,-2.6183537520919344,-2.6183537520920197,1.0
2009-11-03,3.126388037344441e-13,9.128365565409695,9.128365565409382,1.0
2009-11-04,-5.684341886080801e-13,9.516819746726469,9.516819746727037,1.0
2009-11-05,-3.410605131648481e-13,-1.6184527187833737,-1.6184527187830327,1.0
2009-11-06,-5.684341886080802e-14,-5.473915332266188,-5.473915332266131,1.0
2009-11-07,-3.126388037344441e-13,-5.8200297431230865,-5.820029743122774,1.0
2009-11-08,4.263256414560601e-13,-4.51894558191816,-4.518945581918587,1.0
2009-11-09,8.242295734817162e-13,-3.069988332455978,-3.069988332456802,1.0
2009-11-10,5.826450433232822e-13,-2.939911857843981,-2.9399118578445638,1.0
2009-11-11,1.7053025658242404e-13,-3.32788128339962,-3.3278812833997904,1.0
2009-11-12,1.0089706847793423e-12,-2.4968090479978855,-2.4968090479988945,1.0
2009-11-13,-1.2647660696529783e-12,-1.6895159995601716,-1.6895159995589069,1.0
2009-11-14,8.242295734817162e-13,-0.41810316986629914,-0.41810316986712337,1.0
2009-11-15,8.526512829121202e-14,-3.1014922826907423,-3.1014922826908276,1.0
2009-11-16,5.542233338928781e-13,-3.4756023283789546,-3.4756023283795088,1.0
2009-11-17,8.384404281969182e-13,-2.976324829076475,-2.9763248290773134,1.0
2009-11-18,8.952838470577262e-13,-1.2663088191020506,-1.266308819102946,1.0
2009-11-19,9.947598300641403e-13,0.5523981803435163,0.5523981803425215,1.0
2009-11-20,7.958078640513122e-13,58.26479457165442,58.264794571653624,1.0
2009-11-21,-6.252776074688882e-13,-34.73409656790136,-34.734096567900735,1.0
2009-11-22,-2.984279490192421e-13,-11.044492183769762,-11.044492183769464,1.0
2009-11-23,6.963318810448982e-13,-2.9897249305304285,-2.989724930531125,1.0
2009-11-24,-1.0516032489249483e-12,-1.0676884232034354,-1.0676884232023838,1.0
2009-11-25,2.7000623958883807e-13,0.9032677512386726,0.9032677512384026,1.0
2009-11-26,8.526512829121202e-13,-0.18534256229577295,-0.1853425622966256,1.0
2009-11-27,-9.379164112033322e-13,-2.4145189336959447,-2.414518933695007,1.0
2009-11-28,1.3642420526593924e-12,-3.014284320124716,-3.0142843201260803,1.0
2009-11-29,4.263256414560601e-14,-2.5352644586655515,-2.535264458665594,1.0
2009-11-30,-2.8421709430404007e-13,1.9704599589986174,1.9704599589989016,1.0
2009-12-01,-3.836930773104541e-13,-1.6215171430540067,-1.621517143053623,1.0
2009-12-02,-1.4210854715202004e-13,0.3206868947672774,0.3206868947674195,1.0
2009-12-03,5.684341886080801e-13,210.44278286779627,210.4427828677957,1.0
2009-12-04,8.526512829121202e-13,-49.71405003465043,-49.71405003465128,1.0
2009-12-05,9.094947017729282e-13,-47.091935824613756,-47.091935824614666,1.0
2009-12-06,0.0,-22.21166155895662,-22.21166155895662,1.0
2009-12-07,7.105427357601002e-13,-19.312019971648624,-19.312019971649335,1.0
2009-12-08,-5.115907697472721e-13,-11.724855585740443,-11.724855585739931,1.0
2009-12-09,-1.9895196601282805e-13,46.905036199061215,46.90503619906141,1.0
2009-12-10,2.842170943040401e-14,14.201948872003413,14.201948872003385,1.0
2009-12-11,8.810729923425242e-13,-30.69679291954526,-30.69679291954614,1.0
2009-12-12,-3.126388037344441e-13,-15.41120621555092,-15.411206215550607,1.0
2009-12-13,-4.547473508864641e-13,13.936288553350096,13.93628855335055,1.0
2009-12-14,3.410605131648481e-13,31.890676353144954,31.890676353144613,1.0
2009-12-15,-1.7053025658242404e-13,-5.796107238214972,-5.796107238214802,1.0
2009-12-16,-3.694822225952521e-13,-0.5203308767668204,-0.520330876766451,1.0
2009-12-17,2.5579538487363607e-13,-11.370034903682608,-11.370034903682864,1.0
2009-12-18,-1.4210854715202004e-13,-12.344039658421025,-12.344039658420883,1.0
2009-12-19,6.252776074688882e-13,-9.767167058169434,-9.76716705817006,1.0
2009-12-20,6.821210263296962e-13,-8.203679126339921,-8.203679126340603,1.0
2009-12-21,0.0,-10.727632364374585,-10.727632364374585,1.0
2009-12-22,2.2737367544323206e-13,-9.62205817906215,-9.622058179062378,1.0
2009-12-23,4.547473508864641e-13,-8.856730197292563,-8.856730197293018,1.0
2009-12-24,4.831690603168681e-13,-6.123713397051688,-6.123713397052171,1.0
2009-12-25,-1.5631940186722204e-13,-3.8801301605544722,-3.880130160554316,1.0
2009-12-26,7.105427357601002e-13,59.598677963596856,59.598677963596145,1.0
2009-12-27,5.684341886080801e-13,98.60122020010749,98.60122020010692,1.0
2009-12-28,2.2737367544323206e-13,-33.11122947493823,-33.111229474938455,1.0
2009-12-29,-3.410605131648481e-13,-34.94421391437754,-34.9442139143772,1.0
2009-12-30,-3.410605131648481e-13,-28.447986921377378,-28.447986921377037,1.0
2009-12-31,8.526512829121202e-14,-10.546780364731603,-10.546780364731688,1.0
2010-01-01,-7.389644451905042e-13,-7.607589086554071,-7.607589086553332,1.0
2010-01-02,-5.684341886080801e-13,-10.674119887762572,-10.674119887762004,1.0
2010-01-03,3.979039320256561e-13,-11.615487793105785,-11.615487793106183,1.0
2010-01-04,6.536993168992922e-13,-9.701763155986555,-9.701763155987209,1.0
2010-01-05,5.684341886080801e-13,-6.199574094967829,-6.199574094968398,1.0
2010-01-06,1.7053025658242404e-13,-4.553018216751298,-4.553018216751468,1.0
2010-01-07,0.0,-5.071280678494077,-5.071280678494077,1.0
2010-01-08,7.105427357601002e-13,-3.1195728196398704,-3.119572819640581,1.0
2010-01-09,0.0,-5.608674595010598,-5.608674595010598,1.0
2010-01-10,9.947598300641403e-14,-4.699795063866986,-4.699795063867086,1.0
2010-01-11,-1.4352963262354024e-12,-1.687460144614306,-1.6874601446128707,1.0
2010-01-12,0.0,-2.2829366012992978,-2.2829366012992978,1.0
2010-01-13,-9.947598300641403e-14,-2.3363939950413624,-2.336393995041263,1.0
2010-01-14,-8.810729923425242e-13,-1.6085073582726181,-1.608507358271737,1.0
2010-01-15,-3.268496584496461e-13,-1.4099476045430492,-1.4099476045427224,1.0
2010-01-16,4.831690603168681e-13,-0.12657448233949253,-0.1265744823399757,1.0
2010-01-17,3.694822225952521e-13,7.848355770511262,7.848355770510892,1.0
2010-01-18,7.247535904753022e-13,17.223297075386654,17.22329707538593,1.0
2010-01-19,-6.821210263296962e-13,-13.77361267674678,-13.773612676746097,1.0
2010-01-20,-2.1316282072803006e-13,-7.231191947264961,-7.2311919472647475,1.0
2010-01-21,1.5631940186722204e-13,-4.046159033456206,-4.046159033456362,1.0
2010-01-22,-1.1368683772161603e-13,-2.694506188212472,-2.694506188212358,1.0
2010-01-23,1.0516032489249483e-12,-3.772105107360403,-3.7721051073614547,1.0
2010-01-24,4.263256414560601e-14,0.9269167207585269,0.9269167207584843,1.0
2010-01-25,7.389644451905042e-13,190.58147778975217,190.58147778975143,1.0
2010-01-26,1.7053025658242404e-13,49.74678528058939,49.74678528058922,1.0
2010-01-27,5.684341886080801e-13,-81.45815123298053,-81.4581512329811,1.0
2010-01-28,-3.410605131648481e-13,-44.61305944132073,-44.61305944132039,1.0
2010-01-29,-8.526512829121202e-14,-29.982060942867975,-29.98206094286789,1.0
2010-01-30,6.252776074688882e-13,-18.677432227890677,-18.677432227891302,1.0
2010-01-31,-5.115907697472721e-13,-13.000042782641685,-13.000042782641174,1.0
2010-02-01,1.1368683772161603e-13,-8.493902372918456,-8.49390237291857,1.0
2010-02-02,7.673861546209082e-13,-7.423297153800377,-7.423297153801144,1.0
2010-02-03,-3.979039320256561e-13,-3.9967970074212644,-3.9967970074208665,1.0
2010-02-04,8.242295734817162e-13,-5.687425179150523,-5.687425179151347,1.0
2010-02-05,6.679101716144942e-13,-4.507041342367302,-4.50704134236797,1.0
