date,residual_MG,dS_MG,netQ_MG,step_days
2009-10-15,2.4868995751603507e-13,-22.703180642936786,-22.703180642937035,1.0
2009-10-16,9.521272659185342e-13,1.1801618133413285,1.1801618133403764,1.0
2009-10-17,3.979039320256561e-13,-4.385850791000848,-4.385850791001246,1.0
2009-10-18,-1.2505552149377763e-12,-4.8980230141751235,-4.898023014173873,1.0
2009-10-19,1.0160761121369433e-12,-10.888943084040875,-10.888943084041891,1.0
2009-10-20,9.805489753489383e-13,-11.617596811756812,-11.617596811757792,1.0
2009-10-21,1.2079226507921703e-13,-11.454406558543269,-11.45440655854339,1.0
2009-10-22,1.1226575225009583e-12,-10.405502289357173,-10.405502289358296,1.0
2009-10-23,2.2737367544323206e-13,-8.173517824781811,-8.173517824782039,1.0
2009-10-24,4.547473508864641e-13,123.4907582615433,123.49075826154285,1.0
2009-10-25,8.526512829121202e-13,166.4459761365306,166.44597613652974,1.0
2009-10-26,-2.7000623958883807e-13,68.06697928134417,68.06697928134444,1.0
2009-10-27,1.7053025658242404e-13,37.91818947937827,37.9181894793781,1.0
2009-10-28,-1.9895196601282805e-13,172.43232048180653,172.43232048180673,1.0
2009-10-29,1.4210854715202004e-13,132.46453348031537,132.46453348031523,1.0
2009-10-30,-1.1368683772161603e-13,-2.3390243424837536,-2.33902434248364,1.0
2009-10-31,1.1368683772161603e-13,-40.28636129287406,-40.286361292874176,1.0
2009-11-01,-1.4210854715202004e-13,-46.31681759869571,-46.316817598695565,1.0
2009-11-02,3.410605131648481e-13,-48.8926409804626,-48.89264098046294,1.0
2009-11-03,-5.684341886080801e-13,-37.75109445792805,-37.75109445792748,1.0
2009-11-04,-8.526512829121202e-13,-34.143946285727,-34.143946285726145,1.0
2009-11-05,5.684341886080802e-14,-29.27500535490981,-29.275005354909865,1.0
2009-11-06,-5.400124791776761e-13,-25.207304113720966,-25.207304113720426,1.0
2009-11-07,-1.7053025658242404e-13,-23.24177096960375,-23.24177096960358,1.0
2009-11-08,-3.979039320256561e-13,-20.501066588964022,-20.501066588963624,1.0
