date,residual_MG,dS_MG,netQ_MG,step_days
2009-10-15,3.481659405224491e-13,-13.266770126056144,-13.266770126056493,1.0
2009-10-16,1.2292389328649733e-12,7.846362633843455,7.846362633842226,1.0
2009-10-17,1.0160761121369433e-12,1.1594953937419632,1.1594953937409471,1.0
2009-10-18,-6.394884621840902e-13,-0.9273718463609839,-0.9273718463603444,1.0
2009-10-19,2.2026824808563106e-13,-8.814239086461384,-8.814239086461605,1.0
2009-10-20,3.694822225952521e-13,-11.901106326562513,-11.901106326562882,1.0
2009-10-21,1.5631940186722204e-13,-14.087973566664004,-14.08797356666416,1.0
2009-10-22,-4.263256414560601e-14,-15.274840806765496,-15.274840806765454,1.0
2009-10-23,1.1937117960769683e-12,-15.061708046865533,-15.061708046866727,1.0
2009-10-24,6.110667527536862e-13,120.65142471303261,120.651424713032,1.0
2009-10-25,8.526512829121202e-13,159.5983500643997,159.59835006439886,1.0
2009-10-26,5.115907697472721e-13,-117.27520497099613,-117.27520497099664,1.0
2009-10-27,2.2737367544323206e-13,22.149147586051185,22.149147586050958,1.0
2009-10-28,2.842170943040401e-14,144.13940656448722,144.1394065644872,1.0
2009-10-29,3.410605131648481e-13,-16.617294060975837,-16.617294060976178,1.0
2009-10-30,-1.1368683772161603e-13,-66.17993547260266,-66.17993547260255,1.0
2009-10-31,7.673861546209082e-13,-22.24629086991081,-22.246290869911576,1.0
2009-11-01,-7.958078640513122e-13,-23.48387094859754,-23.483870948596746,1.0
2009-11-02,-2.2737367544323206e-13,-21.110977564867426,-21.1109775648672,1.0
2009-11-03,7.105427357601002e-13,-6.8259504852649115,-6.825950485265622,1.0
2009-11-04,-7.389644451905042e-13,-12.130150412282092,-12.130150412281353,1.0
2009-11-05,2.842170943040401e-14,-6.531949946049281,-6.531949946049309,1.0
2009-11-06,-7.673861546209082e-13,-6.218735270565958,-6.21873527056519,1.0
2009-11-07,3.126388037344441e-13,-6.313109511218499,-6.313109511218812,1.0
2009-11-08,-4.547473508864641e-13,-4.284673751353694,-4.284673751353239,1.0
2009-11-09,6.252776074688882e-13,-2.895858665520791,-2.8958586655214162,1.0
2009-11-10,-8.668621376273222e-13,-3.314320440762458,-3.314320440761591,1.0
2009-11-11,5.258016244624741e-13,-3.7882343554920226,-3.7882343554925484,1.0
2009-11-12,6.963318810448982e-13,-2.345440069850156,-2.345440069850852,1.0
2009-11-13,-1.8474111129762605e-13,-1.6801662362322531,-1.6801662362320684,1.0
2009-11-14,-5.115907697472721e-13,-0.08061888991687738,-0.08061888991636579,1.0
2009-11-15,-5.684341886080801e-13,-4.76257608418382,-4.762576084183252,1.0
2009-11-16,2.842170943040401e-14,-3.5518626356497407,-3.551862635649769,1.0
2009-11-17,-7.105427357601002e-14,-3.1166608756357164,-3.1166608756356453,1.0
2009-11-18,-4.263256414560601e-14,-0.7477908604287222,-0.7477908604286796,1.0
2009-11-19,-2.842170943040401e-14,2.518396932486212,2.5183969324862403,1.0
2009-11-20,0.0,89.71164142861016,89.71164142861016,1.0
2009-11-21,2.5579538487363607e-13,-83.96042333578225,-83.96042333578251,1.0
2009-11-22,5.826450433232822e-13,16.46844410828453,16.468444108283947,1.0
2009-11-23,7.389644451905042e-13,-4.891626209690003,-4.891626209690742,1.0
2009-11-24,4.263256414560601e-14,3.3443443062460574,3.3443443062460148,1.0
2009-11-25,-1.4210854715202004e-14,3.5627764732926153,3.5627764732926295,1.0
2009-11-26,-7.673861546209082e-13,1.5969610070551425,1.59696100705591,1.0
2009-11-27,-1.2789769243681803e-12,-1.0107221048383508,-1.0107221048370718,1.0
2009-11-28,4.263256414560601e-13,-0.8250050461738283,-0.8250050461742546,1.0
2009-11-29,-2.4158453015843406e-13,-0.08096317253330199,-0.0809631725330604,1.0
2009-11-30,-3.126388037344441e-13,6.394850694643537,6.39485069464385,1.0
2009-12-01,1.5631940186722204e-13,-1.556366997778241,-1.5563669977783974,1.0
2009-12-02,3.268496584496461e-13,4.239402392136981,4.239402392136654,1.0
2009-12-03,1.1368683772161603e-13,317.6930878737203,317.6930878737202,1.0
2009-12-04,1.7053025658242404e-13,-195.6531685214777,-195.65316852147788,1.0
2009-12-05,-2.2737367544323206e-13,-1.977583589285132,-1.9775835892849045,1.0
2009-12-06,-2.8421709430404007e-13,-23.333681473066463,-23.33368147306618,1.0
2009-12-07,-7.673861546209082e-13,-15.898907885275548,-15.898907885274781,1.0
2009-12-08,-2.5579538487363607e-13,-7.139068282285734,-7.1390682822854785,1.0
2009-12-09,3.126388037344441e-13,77.22151768162257,77.22151768162226,1.0
2009-12-10,-6.821210263296962e-13,-5.197043020114506,-5.197043020113824,1.0
2009-12-11,7.958078640513122e-13,-46.18648360058614,-46.18648360058694,1.0
2009-12-12,-1.9895196601282805e-13,-5.083620406530827,-5.083620406530628,1.0
2009-12-13,-8.242295734817162e-13,24.53173798417083,24.531737984171656,1.0
2009-12-14,-2.8421709430404007e-13,38.60837909143629,38.608379091436575,1.0
2009-12-15,6.821210263296962e-13,-24.633032373094466,-24.633032373095148,1.0
2009-12-16,4.547473508864641e-13,7.422141767852736,7.422141767852281,1.0
2009-12-17,-7.958078640513122e-13,-19.23635432242918,-19.236354322428383,1.0
2009-12-18,-1.1368683772161603e-13,-11.203923142094936,-11.203923142094823,1.0
2009-12-19,6.536993168992922e-13,-9.62416284534811,-9.624162845348764,1.0
2009-12-20,7.389644451905042e-13,-8.100158033605112,-8.100158033605851,1.0
2009-12-21,1.1368683772161603e-13,-12.55935362090895,-12.559353620909064,1.0
2009-12-22,7.673861546209082e-13,-9.215760135613891,-9.215760135614659,1.0
2009-12-23,-3.694822225952521e-13,-9.223213237044547,-9.223213237044178,1.0
2009-12-24,-4.547473508864641e-13,-5.220967554312665,-5.22096755431221,1.0
2009-12-25,4.831690603168681e-13,-3.4268781542396027,-3.426878154240086,1.0
2009-12-26,3.268496584496461e-13,91.03254747920255,91.03254747920222,1.0
2009-12-27,6.252776074688882e-13,112.57112065433466,112.57112065433404,1.0
2009-12-28,7.958078640513122e-13,-96.9186342878038,-96.9186342878046,1.0
2009-12-29,5.115907697472721e-13,-18.797592730948963,-18.797592730949475,1.0
2009-12-30,8.810729923425242e-13,-32.33612573432583,-32.336125734326714,1.0
2009-12-31,-7.673861546209082e-13,-2.256850809590105,-2.256850809589338,1.0
2010-01-01,7.105427357601002e-13,-9.319991692293115,-9.319991692293826,1.0
2010-01-02,7.105427357601002e-13,-12.436425769623384,-12.436425769624094,1.0
2010-01-03,-8.526512829121202e-14,-12.49741772620473,-12.497417726204645,1.0
2010-01-04,5.115907697472721e-13,-9.479040331914803,-9.479040331915314,1.0
2010-01-05,-3.410605131648481e-13,-5.388503064317774,-5.388503064317433,1.0
2010-01-06,-2.8421709430404007e-13,-4.6210166682813,-4.621016668281015,1.0
2010-01-07,6.679101716144942e-13,-5.852266834723196,-5.8522668347238636,1.0
2010-01-08,8.668621376273222e-13,-2.4812807072903524,-2.4812807072912193,1.0
2010-01-09,-7.531752999057062e-13,-7.496987444341357,-7.496987444340604,1.0
2010-01-10,1.0658141036401503e-12,-4.285712425311431,-4.2857124253124965,1.0
2010-01-11,-1.3500311979441904e-12,-0.8532968495874229,-0.8532968495860729,1.0
2010-01-12,4.831690603168681e-13,-3.187512800883269,-3.187512800883752,1.0
2010-01-13,-7.247535904753022e-13,-2.4841937192231853,-2.4841937192224606,1.0
2010-01-14,-1.1084466677857563e-12,-1.596109729114687,-1.5961097291135786,1.0
2010-01-15,-3.552713678800501e-13,-1.6636969744267844,-1.6636969744264292,1.0
2010-01-16,1.2789769243681803e-13,0.256667636347629,0.2566676363475011,1.0
2010-01-17,1.5489831639570184e-12,11.478045476833358,11.47804547683181,1.0
2010-01-18,1.8474111129762605e-13,21.09694907337871,21.096949073378525,1.0
