date,residual_MG,dS_MG,netQ_MG,step_days
2021-01-27,-1.1368683772161603e-13,-5.918723762042646,-5.918723762042532,1.0
2021-01-28,-4.689582056016661e-13,-7.6871284422741155,-7.6871284422736466,1.0
2021-01-29,2.4158453015843406e-13,-14.419110239055954,-14.419110239056195,1.0
2021-01-30,-1.5631940186722204e-13,-10.819434026177987,-10.81943402617783,1.0
2021-01-31,-1.9895196601282805e-13,-8.257776373400702,-8.257776373400503,1.0
2021-02-01,-1.4210854715202004e-13,-7.982133238730967,-7.982133238730825,1.0
2021-02-02,3.268496584496461e-13,3.9496619416549947,3.949661941654668,1.0
2021-02-03,7.389644451905042e-13,-0.42110332962329267,-0.42110332962403163,1.0
2021-02-04,7.958078640513122e-13,-4.003219529011403,-4.003219529012199,1.0
2021-02-05,-1.0516032489249483e-12,-3.334992724026961,-3.334992724025909,1.0
2021-02-06,-1.3784529073745944e-12,-4.714336106892006,-4.714336106890627,1.0
2021-02-07,1.9895196601282805e-13,-4.872416304460785,-4.872416304460984,1.0
2021-02-08,-1.2363443602225743e-12,-6.484874032328662,-6.484874032327426,1.0
2021-02-09,-1.4210854715202004e-13,-6.836500565656024,-6.836500565655882,1.0
2021-02-10,3.126388037344441e-13,-4.9517011827229,-4.9517011827232125,1.0
2021-02-11,-1.2150280781497713e-12,-6.488645773037206,-6.488645773035991,1.0
2021-02-12,-6.465938895416912e-13,-7.589493729034075,-7.589493729033428,1.0
2021-02-13,6.394884621840902e-13,-6.685653213733531,-6.68565321373417,1.0
2021-02-14,2.7711166694643907e-13,-5.908407706647267,-5.908407706647544,1.0
2021-02-15,-5.471179065352771e-13,-4.923531118281971,-4.923531118281424,1.0
2021-02-16,-4.263256414560601e-13,41.69197092703325,41.69197092703368,1.0
2021-02-17,-1.5631940186722204e-12,24.025957791840483,24.025957791842046,1.0
2021-02-18,-2.1316282072803006e-13,7.10637571906409,7.106375719064303,1.0
2021-02-19,-1.5631940186722204e-13,1.0148918384893477,1.014891838489504,1.0
2021-02-20,3.979039320256561e-13,-3.8093902503387653,-3.8093902503391632,1.0
2021-02-21,1.4210854715202004e-14,-6.294363277271259,-6.294363277271273,1.0
2021-02-22,3.979039320256561e-13,-3.904414801236271,-3.904414801236669,1.0
2021-02-23,-1.0800249583553523e-12,-3.7159333017480094,-3.7159333017469294,1.0
2021-02-24,1.4637180356658064e-12,-0.6164025840098475,-0.6164025840113112,1.0
2021-02-25,-1.1937117960769683e-12,6.94435819339742,6.944358193398614,1.0
2021-02-26,-3.552713678800501e-13,4.886906909388927,4.886906909389282,1.0
2021-02-27,-1.1368683772161603e-13,15.580165224957454,15.580165224957568,1.0
2021-02-28,-1.9895196601282805e-13,37.23567399430067,37.23567399430087,1.0
2021-03-01,-6.821210263296962e-13,131.33738633392932,131.33738633393,1.0
2021-03-02,-2.2737367544323206e-13,97.80355214372503,97.80355214372526,1.0
2021-03-03,4.831690603168681e-13,25.306632925536178,25.306632925535695,1.0
2021-03-04,2.2737367544323206e-13,-3.289847419027865,-3.289847419028092,1.0
2021-03-05,0.0,-26.28347545885299,-26.28347545885299,1.0
2021-03-06,-1.7053025658242404e-13,-30.058489353616096,-30.058489353615926,1.0
2021-03-07,6.536993168992922e-13,-28.804277561392155,-28.80427756139281,1.0
2021-03-08,-5.115907697472721e-13,-25.94903892230832,-25.949038922307807,1.0
2021-03-09,5.400124791776761e-13,-9.288296645017908,-9.288296645018448,1.0
2021-03-10,-1.7053025658242404e-13,11.02255943626551,11.02255943626568,1.0
2021-03-11,4.547473508864641e-13,22.047995786786487,22.047995786786032,1.0
2021-03-12,6.821210263296962e-13,38.02411934361953,38.02411934361885,1.0
2021-03-13,-5.684341886080802e-14,24.519563680081774,24.51956368008183,1.0
2021-03-14,7.958078640513122e-13,-0.2264820893160504,-0.2264820893168462,1.0
2021-03-15,-5.400124791776761e-13,-19.877488046327926,-19.877488046327386,1.0
2021-03-16,6.821210263296962e-13,-23.183099604957533,-23.183099604958215,1.0
2021-03-17,-1.1368683772161603e-13,-21.423353590083934,-21.42335359008382,1.0
2021-03-18,-3.410605131648481e-13,39.9250793514384,39.92507935143874,1.0
2021-03-19,-3.979039320256561e-13,67.7308826558874,67.7308826558878,1.0
2021-03-20,-2.8421709430404007e-13,-16.687073344775854,-16.68707334477557,1.0
2021-03-21,-1.1368683772161603e-13,-19.804924702641074,-19.80492470264096,1.0
2021-03-22,-1.4210854715202004e-13,-22.580417927511007,-22.580417927510865,1.0
2021-03-23,-4.263256414560601e-13,-22.417515145356447,-22.41751514535602,1.0
2021-03-24,6.252776074688882e-13,29.143070358679324,29.1430703586787,1.0
2021-03-25,3.979039320256561e-13,52.364336373813785,52.36433637381339,1.0
2021-03-26,4.547473508864641e-13,4.587105768219772,4.587105768219317,1.0
2021-03-27,-2.2737367544323206e-13,-20.560440552990258,-20.56044055299003,1.0
2021-03-28,6.536993168992922e-13,35.26509316102238,35.265093161021724,1.0
2021-03-29,3.410605131648481e-13,42.36244629968496,42.36244629968462,1.0
2021-03-30,7.958078640513122e-13,-13.754361529425296,-13.754361529426092,1.0
2021-03-31,-1.1368683772161603e-13,-21.406092137340238,-21.406092137340124,1.0
2021-04-01,-2.5579538487363607e-13,-14.126845014843639,-14.126845014843383,1.0
