datetime,prompton,beltzvilleCombined,fewalter,blueMarsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/1975,0,241.67522427181055,663.6375810886348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1975,0,155.08570541506563,436.82473691910155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/1975,0,119.54523125744643,282.3852219432653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/1975,0,104.03666071593985,206.13475011419138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/1975,0,95.63618500595715,176.40998990963715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/1975,0,88.52809017,173.17903771348995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1975,0,79.48142402522113,153.14713409737732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1975,0,73.01951963292673,136.34618267741186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/1975,0,72.37332919369729,125.36094521051139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1975,0,67.84999611909123,118.25285037898755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/1975,0,79.48142402522113,117.6066599397581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/1975,0,76.89666226830337,130.5304687243469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/1975,0,61.38809172679681,117.60665993975809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/1975,0,63.97285348371457,116.31427906129922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/1975,0,89.82047105289217,241.02903383258115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/1975,0,164.77856200350723,707.5785309562369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1975,0,136.34618267741186,728.256625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/1975,0,113.08332686515202,533.7533028035175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/1975,0,102.74427983748097,407.7461671537767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/1975,0,92.40523280980993,292.0780785317069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/1975,0,86.58951885674499,225.5204632910746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1975,0,85.29713797828607,249.42950954256386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/1975,0,82.71237622136834,311.4637917085901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1975,0,73.01951963292673,252.01427129948163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/1975,0,67.84999611909123,199.67284572189698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1975,0,68.49618655832064,166.71713332119555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/1975,0,169.94808551734275,272.6923653548237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/1975,0,91.11285193135106,231.33617724413955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/1975,0,76.25047182907393,185.45665605884932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/1975,0,69.78856743677953,158.3166576112128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/1975,0,64.61904392294402,138.28475399510017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/1975,0,60.74190128756737,120.83761213590529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1975,0,57.51094909142017,110.49856510823426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/1975,0,54.92618733450242,104.03666071593986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/1975,0,52.98761601681409,96.92856588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/1975,0,51.049044699125766,91.11285193135106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/1975,0,62.034282166026244,89.17428061366275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/1975,0,65.26523436217344,89.82047105289216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/1975,0,67.20380567986177,110.49856510823426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/1975,0,74.31190051,183.51808474116098,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/1975,0,52.98761601681409,166.07094288196612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/1975,0,49.110473381437444,141.51570619124738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/1975,0,47.17190206374912,117.6066599397581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1975,0,45.87952118529025,105.97523203362817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/1975,0,44.58714030683137,109.20618422977537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/1975,0,42.00237854991361,101.45189895902209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/1975,0,42.00237854991361,96.92856588441602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1975,0,37.47904547530753,88.52809017443329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/1975,0,42.00237854991361,93.05142324903937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/1975,0,40.70999767145472,93.69761368826882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/1975,0,38.77142635376641,92.40523280980995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/1975,0,36.83285503607809,85.94332841751554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/1975,0,32.30952196147201,80.12761446445057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/1975,0,31.017141083013122,74.31190051138562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/1975,0,31.663331522242565,74.31190051138562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/1975,0,30.370950643783686,73.01951963292673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/1975,0,40.70999767145472,78.83523358599169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/1975,0,46.52571162451969,99.51332764133377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/1975,0,33.60190283993088,105.97523203362817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/1975,0,31.663331522242565,107.26761291208706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1975,0,29.078569765324797,93.69761368826882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/1975,0,28.432379326095372,80.7738049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1975,0,40.70999767145472,133.76142092049412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1975,0,32.955712400701444,166.07094288196612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/1975,0,30.370950643783686,131.17665916357635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/1975,0,29.078569765324797,107.26761291208706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/1975,0,27.786188886865926,93.69761368826882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/1975,0,27.13999844763648,82.71237622136834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/1975,0,26.493808008407044,74.95809095061504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/1975,0,27.13999844763648,79.48142402522113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/1975,0,25.847617569177604,77.54285270753282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1975,0,24.555236690718722,72.37332919369729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1975,0,25.201427129948165,91.11285193135106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/1975,0,23.262855812259843,87.23570929597442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/1975,0,22.61666537,78.18904314676226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/1975,0,29.078569765324797,102.74427983748097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1975,0,26.493808008407044,132.4690400420352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/1975,0,23.262855812259843,111.1447555474637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/1975,0,21.970474933800965,92.40523280980993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/1975,0,21.970474933800965,80.12761446445057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/1975,0,21.970474933800965,76.89666226830337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1975,0,21.32428449457152,75.60428138984449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/1975,0,28.432379326095372,94.98999456672769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1975,0,26.493808008407044,115.02189818284035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/1975,0,25.847617569177604,116.31427906129922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/1975,0,22.61666537,102.09808939825155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/1975,0,38.77142635376641,147.33142014431235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/1975,0,136.34618267741186,513.7213991874048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/1975,0,191.2723700119143,1473.3142014431235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/1975,0,160.25522892890115,1133.418030408438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/1975,0,133.11523048126466,944.7304221534414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/1975,0,109.20618422977537,639.0823443979164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/1975,0,94.34380412749825,440.0556891152487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1975,0,85.29713797828607,332.14188576393224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/1975,0,78.18904314676224,272.6923653548237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/1975,0,73.01951963292673,234.56712944028675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/1975,0,67.20380567986177,205.48855967496198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1975,0,62.680472605255694,187.39522737653766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/1975,0,58.80332996987905,173.82522815271938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/1975,0,56.86475865219073,164.77856200350723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/1975,0,53.63380645604353,155.7318958542951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/1975,0,51.049044699125766,146.03903926585346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/1975,0,49.756663820666894,143.45427750893572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/1975,0,48.46428294220801,139.57713487355906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/1975,0,80.12761446445057,241.02903383258115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/1975,0,82.06618578,407.09997671454727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/1975,0,61.38809172679681,336.0190283993088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/1975,0,56.86475865219073,274.6309367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/1975,0,54.92618733450242,230.68998680491012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/1975,0,54.279996895272966,200.31903616112643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/1975,0,54.279996895272966,189.33379869422595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/1975,0,157.67046717198338,772.1975748791809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/1975,0,291.4318880924775,1705.9427595657216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/1975,0,334.72664752084995,1583.166576112128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1975,0,241.02903383258112,1113.3861267923253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1975,0,188.04141781576706,790.2909071776052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/1975,0,156.3780862935245,595.7875849695438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/1975,0,134.40761135972355,484.6428294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/1975,0,122.12999301436417,427.7780707698893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/1975,0,111.1447555474637,390.29902529458184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/1975,0,100.80570851979266,351.52759894081544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1975,0,93.05142324903937,320.5104578578023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1975,0,86.58951885674499,297.8937924847719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/1975,0,82.71237622136834,277.86188886865926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1975,0,76.25047182907393,256.5376043740877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/1975,0,73.01951963292673,240.38284339335172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/1975,0,69.78856743677953,230.68998680491012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/1975,0,68.49618655832064,225.52046329107458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/1975,0,65.26523436217344,219.05855889878023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/1975,0,62.034282166026244,210.0118927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/1975,0,58.157139530649594,200.31903616112646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/1975,0,56.21856821296129,192.56475089037315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/1975,0,76.25047182907393,277.21569842942984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/1975,0,61.38809172679681,297.24760204554246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/1975,0,79.48142402522113,347.6504563054388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/1975,0,93.69761368826883,570.5861578395957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/1975,0,111.1447555474637,569.2937769611367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/1975,0,219.70474933800966,1170.250885444516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/1975,0,203.54998835727366,997.7180381702556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/1975,0,166.71713332119555,714.6866257877607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/1975,0,139.57713487355906,542.1537785135002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/1975,0,122.12999301436417,448.45616482523144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/1975,0,109.85237466900483,385.7756922199757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/1975,0,101.4518989590221,344.41950410929155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/1975,0,94.34380412749825,317.9256961008845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/1975,0,117.6066599397581,438.11711779756035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/1975,0,114.37570774361089,641.6671061548341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/1975,0,93.05142324903937,514.3675896266343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/1975,0,89.17428061366275,422.6085472560537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/1975,0,87.23570929597442,359.2818842115687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/1975,0,84.00475709982722,334.72664752084995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/1975,0,91.75904237,387.06807309843464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/1975,0,84.65094753905666,441.34806999370755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/1975,0,77.54285270753282,379.3137878276814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1975,0,74.31190051,330.2033144462439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/1975,0,76.89666226830337,326.9723622500967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/1975,0,71.72713875446786,317.9256961008845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/1975,0,68.49618655832064,283.03141238249475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/1975,0,65.26523436217344,254.59903305639938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/1975,0,63.32666304448513,239.7366529541223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/1975,0,62.034282166026244,231.33617724413955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/1975,0,60.09571084833792,229.39760592645123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/1975,0,57.51094909142017,212.5966545064858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/1975,0,58.157139530649594,213.2428449457152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/1975,0,65.91142480140289,268.16903228021766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/1975,0,57.51094909142017,275.9233175509709,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/1975,0,54.92618733450242,245.55236690718726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/1975,0,53.63380645604353,220.99713021646852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/1975,0,52.98761601681409,213.2428449457152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/1975,0,52.341425577584644,211.95046406725635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/1975,0,51.69523513835521,210.01189274956803,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/1975,0,49.110473381437444,195.14951264729092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/1975,0,48.46428294220801,180.28713254501378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/1975,0,44.58714030683137,164.1323715642778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/1975,0,43.94094986760193,157.67046717198338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/1975,0,44.58714030683137,157.02427673275395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/1975,0,43.94094986760193,157.02427673275395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/1975,0,42.64856898914304,155.73189585429506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/1975,0,40.70999767145472,149.26999146200066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/1975,0,40.06380723222529,162.19380024658946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/1975,0,94.98999457,371.55950255692807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/1975,0,101.4518989590221,573.8171100357429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/1975,0,79.48142402522113,414.2080715460711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1975,0,71.72713875446786,307.5866490732135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1975,0,71.72713875446786,253.95284261716995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1975,0,93.05142324903937,286.90855501787144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/1976,0,100.80570851979266,289.49331677478915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/1976,0,82.06618578,242.9676051502695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/1976,0,82.71237622136834,231.98236768336898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/1976,0,79.48142402522113,219.05855889878018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/1976,0,70.43475787600897,193.21094132960258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/1976,0,65.91142480140289,189.97998913345538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/1976,0,63.97285348371457,183.51808474116098,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/1976,0,63.97285348371457,182.22570386270212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/1976,0,58.157139530649594,169.30189507811332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/1976,0,56.86475865219073,162.19380024658946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/1976,0,54.92618733450242,158.31665761121286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/1976,0,56.21856821296129,155.08570541506563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/1976,0,53.63380645604353,181.5795134234727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/1976,0,117.6066599397581,229.39760592645126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/1976,0,74.95809095061506,223.5818919733863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/1976,0,60.74190128756737,199.67284572189698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/1976,0,53.63380645604353,180.93332298424323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/1976,0,52.341425577584644,165.42475244273666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/1976,0,51.049044699125766,153.14713409737732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/1976,0,49.756663820666894,144.10046794816515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/1976,0,47.81809250297857,140.22332531278852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/1976,0,45.87952118529025,135.05380179895297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/1976,0,45.23333075,131.17665916357635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/1976,0,44.58714030683137,127.94570696742915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/1976,0,43.294759428372494,149.91618190123012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/1976,0,320.51045785780235,568.6475865219072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/1976,0,995.1332764133375,3754.366451923047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/1976,0,553.7852064196302,2707.537940371354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/1976,0,264.9380800840704,1442.9432507993397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/1976,0,195.14951264729092,907.8975671173635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1976,0,153.79332453660675,631.9742495663925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/1976,0,175.76379947040772,542.7999689527297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/1976,0,252.01427129948166,719.8561493015962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/1976,0,154.43951497583618,653.2985340609639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/1976,0,120.8376121359053,514.3675896266343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/1976,0,109.20618422977537,424.5471185737422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/1976,0,102.09808939825153,381.2523591453696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/1976,0,93.69761368826883,348.29664674466824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/1976,0,88.52809017,327.6185526893261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/1976,0,82.06618578,297.8937924847719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/1976,0,76.25047182907393,286.9085550178714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/1976,0,89.82047105289217,281.7390315040359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/1976,0,86.58951885674499,279.80046018634755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/1976,0,85.29713797828607,274.63093667251206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/1976,0,85.29713797828607,292.72426897093635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/1976,0,72.37332919369729,271.3999844763648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/1976,0,100.1595180805632,301.1247446809191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/1976,0,197.08808396497923,895.6199487720039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/1976,0,127.2995165281997,1035.8432740847925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/1976,0,124.06856433205249,1041.6589880378574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/1976,0,112.43713642592257,971.8704206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/1976,0,100.80570851979266,734.7185294038734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/1976,0,151.20856277968898,853.6175702220903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/1976,0,131.17665916357635,847.1556658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/1976,0,115.66808862206979,631.3280591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/1976,0,109.85237466900483,531.8147314858292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/1976,0,103.39047027671042,484.6428294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/1976,0,97.57475632364546,468.48806844134407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1976,0,91.75904237,438.11711779756035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/1976,0,85.94332841751553,397.40712012610567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/1976,0,82.06618578,371.55950255692807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/1976,0,78.18904314676224,351.52759894081544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/1976,0,76.25047182907393,359.9280746507981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/1976,0,82.06618578,391.5914061730407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/1976,0,76.25047182907393,415.5004524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/1976,0,71.72713875446786,387.71426353766407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/1976,0,68.49618655832064,334.0804570816205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/1976,0,65.91142480140289,295.95522116708355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/1976,0,65.26523436217344,276.56950799020035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/1976,0,65.26523436217344,264.2918896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1976,0,65.26523436217344,268.16903228021766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/1976,0,62.680472605255694,253.95284261716995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/1976,0,87.23570929597442,325.03379093240835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
