datetime,prompton,beltzvilleCombined,fewalter,blueMarsh
11/24/1946,1098.523747,,,
11/25/1946,1150.218982,,,
11/26/1946,1260.071356,,,
11/27/1946,1279.45707,,,
11/28/1946,1525.009437,,,
11/29/1946,1809.33323,,,
11/30/1946,1615.476098,,,
12/1/1946,1363.461827,,,
12/2/1946,1292.380878,,,
12/3/1946,1292.380878,,,
12/4/1946,1292.380878,,,
12/5/1946,1318.228496,,,
12/6/1946,1389.309444,,,
12/7/1946,1369.923731,,,
12/8/1946,1143.757077,,,
12/9/1946,1182.528504,,,
12/10/1946,1363.461827,,,
12/11/1946,1292.380878,,,
12/12/1946,1395.771349,,,
12/13/1946,1531.471341,,,
12/14/1946,1466.852297,,,
12/15/1946,1751.17609,,,
12/16/1946,1544.39515,,,
12/17/1946,1512.085628,,,
12/18/1946,1544.39515,,,
12/19/1946,1098.523747,,,
12/20/1946,1227.761835,,,
12/21/1946,1421.618966,,,
12/22/1946,1492.699915,,,
12/23/1946,2313.361772,,,
12/24/1946,2377.980816,,,
12/25/1946,1925.647509,,,
12/26/1946,1615.476098,,,
12/27/1946,1421.618966,,,
12/28/1946,1615.476098,,,
12/29/1946,1486.23801,,,
12/30/1946,1550.857054,,,
12/31/1946,1615.476098,,,
1/1/1947,1938.571318,,,
1/2/1947,1615.476098,,,
1/3/1947,2132.428449,,,
1/4/1947,2261.666537,,,
1/5/1947,2713.999845,,,
1/6/1947,2455.523669,,,
1/7/1947,2261.666537,,,
1/8/1947,2584.761757,,,
1/9/1947,2261.666537,,,
1/10/1947,2132.428449,,,
1/11/1947,2003.190362,,,
1/12/1947,1938.571318,,,
1/13/1947,1809.33323,,,
1/14/1947,1938.571318,,,
1/15/1947,2584.761757,,,
1/16/1947,3230.952196,,,
1/17/1947,4200.237855,,,
1/18/1947,4846.428294,,,
1/19/1947,3877.142635,,,
1/20/1947,3877.142635,,,
1/21/1947,9886.71372,,,
1/22/1947,12794.5707,,,
1/23/1947,7560.428139,,,
1/24/1947,6397.285348,,,
1/25/1947,5809.252049,,,
1/26/1947,7366.571007,,,
1/27/1947,7495.809095,,,
1/28/1947,7689.666227,,,
1/29/1947,7043.475788,,,
1/30/1947,6300.356782,,,
1/31/1947,11114.47555,,,
2/1/1947,15250.09437,,,
2/2/1947,10339.04703,,,
2/3/1947,8012.761446,,,
2/4/1947,7043.475788,,,
2/5/1947,6461.904392,,,
2/6/1947,5117.828279,,,
2/7/1947,4600.875927,,,
2/8/1947,4070.999767,,,
2/9/1947,3747.904548,,,
2/10/1947,3877.142635,,,
2/11/1947,3618.66646,,,
2/12/1947,3360.190284,,,
2/13/1947,3230.952196,,,
2/14/1947,3230.952196,,,
2/15/1947,3082.328395,,,
2/16/1947,2623.533183,,,
2/17/1947,2804.466506,,,
2/18/1947,2701.076036,,,
2/19/1947,2688.152227,,,
2/20/1947,1938.571318,,,
2/21/1947,2067.809406,,,
2/22/1947,1744.714186,,,
2/23/1947,1680.095142,,,
2/24/1947,1938.571318,,,
2/25/1947,2455.523669,,,
2/26/1947,2584.761757,,,
2/27/1947,2713.999845,,,
2/28/1947,2455.523669,,,
3/1/1947,1938.571318,,,
3/2/1947,1615.476098,,,
3/3/1947,1615.476098,,,
3/4/1947,2067.809406,,,
3/5/1947,2326.285581,,,
3/6/1947,2390.904625,,,
3/7/1947,2261.666537,,,
3/8/1947,2106.580832,,,
3/9/1947,1725.328473,,,
3/10/1947,1693.018951,,,
3/11/1947,1841.642752,,,
3/12/1947,1828.718943,,,
3/13/1947,1764.099899,,,
3/14/1947,3825.4474,,,
3/15/1947,22358.1892,,,
3/16/1947,20031.90362,,,
3/17/1947,13311.52305,,,
3/18/1947,9498.999457,,,
3/19/1947,7431.190051,,,
3/20/1947,6526.523436,,,
3/21/1947,6003.10918,,,
3/22/1947,6461.904392,,,
3/23/1947,6171.118695,,,
3/24/1947,6287.432974,,,
3/25/1947,12148.38026,,,
3/26/1947,19514.95126,,,
3/27/1947,12794.5707,,,
3/28/1947,9434.380413,,,
3/29/1947,7689.666227,,,
3/30/1947,6655.761524,,,
3/31/1947,6009.571085,,,
4/1/1947,5343.994932,,,
4/2/1947,5718.785387,,,
4/3/1947,9886.71372,,,
4/4/1947,10662.14225,,,
4/5/1947,17447.14186,,,
4/6/1947,43940.94987,,,
4/7/1947,30952.52204,,,
4/8/1947,20290.37979,,,
4/9/1947,13957.71349,,,
4/10/1947,11372.95173,,,
4/11/1947,9628.237545,,,
4/12/1947,8594.332842,,,
4/13/1947,9498.999457,,,
4/14/1947,8465.094754,,,
4/15/1947,7431.190051,,,
4/16/1947,6461.904392,,,
4/17/1947,6461.904392,,,
4/18/1947,5835.099666,,,
4/19/1947,5111.366374,,,
4/20/1947,4710.728302,,,
4/21/1947,5072.594948,,,
4/22/1947,7495.809095,,,
4/23/1947,6461.904392,,,
4/24/1947,5815.713953,,,
4/25/1947,5492.618733,,,
4/26/1947,5815.713953,,,
4/27/1947,5492.618733,,,
4/28/1947,5492.618733,,,
4/29/1947,5925.566328,,,
4/30/1947,5331.071124,,,
5/1/1947,7948.142403,,,
5/2/1947,11179.0946,,,
5/3/1947,10532.90416,,,
5/4/1947,9175.904237,,,
5/5/1947,8723.57093,,,
5/6/1947,14733.14201,,,
5/7/1947,16025.52289,,,
5/8/1947,15508.57054,,,
