var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,obj1,obj2,obj3,obj4,constr1
0.48863997744369747,6.450978648695719,6.58293151311304,-10.499086716473583,4.489103312965508,1.5324766197852646,1.7892608358922752,1.8601523510254303,-14.00231887734705,-28.329169596084494,81.07529046813912,84.2131179589674,82.75818012332314,-23.504031312872193,26.529843095516107,2.2440523292213066,0.3160258273567555,-0.6302058021241588,0.059082152432196694,0.16020836454655607,1.3132780767461423,0.0
0.02825068177879221,6.767629196230348,6.9817630279050995,-10.830694607653559,5.077985045404794,0.1675510052447744,42.14789522489173,1.760759263084685,-13.460588104296532,-23.547691099110477,81.38519341980405,83.30049499739019,83.84985909108129,-23.82871779831037,28.086300480288337,2.3982545364964896,0.26697961499583606,-0.6338912199321451,0.058739687557882655,5.470480852586673,0.3952673807370255,0.0
0.03839508837302681,6.754604036279766,6.8935118315905415,-10.833156197070208,4.266136743165935,0.0068600730684584554,2.5275694810117684,1.7608717701152972,-13.463372279986443,-29.953523027318738,80.55584232058222,84.77497142441774,83.3477812712449,-23.89944824089073,25.857111459405303,1.8129933061929078,0.32246542033204467,-0.630123322887242,0.19744552996195455,6.950428917707822,0.3571290740665569,0.0
0.0013346862260206708,6.739648294716507,7.010698360128782,-10.862625144957864,4.222458891819743,2.4747581260079183,2.5590845329695484,1.7600180698690462,-6.573807068820932,-25.712188434914818,80.60577169541749,84.77945082606803,83.49974708601975,-23.799795940762518,25.843560708951337,2.2454205696166376,0.23929389482805977,-0.6337876084756218,0.009541909842095884,1.4913434982073965,0.6123182725598382,0.0
0.0021665525418817586,6.577915345710737,6.628076008035606,-10.9436226186842,3.8893706542232995,0.3606945801838235,2.3204938389862098,1.7605588959113212,-13.352482928690632,-29.745934346351742,81.81927839981633,84.78438321233459,83.89369298257924,-23.754530330160634,26.90053239426749,2.3198787067454805,0.11532194444740126,-0.6341088888331352,0.0961832275067048,0.1049675992331717,1.0691386711507271,0.0
0.7350300690671859,6.752818334180906,6.904761734308303,-10.09203174884102,4.126747915666031,0.01175917635020296,43.34066112058012,1.772527573904675,-12.591480859892892,-23.643936207748414,80.9014922026512,84.77651040241062,83.48836223524248,-23.622958192296505,25.86113328395803,3.097553038052444,0.25569719634179416,-0.6331040897382254,0.01697371187784942,1.0433755460485263,0.5933322657385303,0.0
0.9132141232094256,6.771569106660362,6.8868432568289055,-10.813863265915776,5.202304903370199,0.11690610100140411,42.36030317368961,1.7604109026696564,-13.31346311657136,-29.965836138274398,80.94885503681361,84.77359847877396,83.49129146144064,-23.92441288611755,25.861503175980662,1.8127917741963697,0.28860270993396936,-0.6370764711591228,0.04643007595559779,1.5487142466127621,0.47756432903723267,0.0
0.900619683694629,6.7581351844025415,6.887316100602984,-10.94975391573482,5.083367835175688,0.3942687226059265,1.9195605657793409,1.7604109026696564,-14.355377605058628,-29.953170881812298,80.61181419756626,84.77377278207109,83.89869679784744,-23.905245668107415,25.86149067575697,2.2504961811988213,0.24927069789396838,-0.6351879521508055,0.2786404079343661,0.003120904415405267,0.7061502515377946,0.0
0.9309361607764004,6.770576895903187,6.889476649121359,-10.813863265915776,5.201303331331895,0.11690610100140411,40.46029592937591,1.8953203005820625,-13.435247807825366,-29.965836138274398,80.94885503681361,84.77359847877396,83.49129146144064,-23.92441288611755,25.87055799125125,1.8127917741963697,0.28860270993396936,-0.6307684996434866,0.0025815862031719904,1.7007419460531628,0.41022820791796466,0.0
0.9252719644713525,6.932231558205125,7.021057579777872,-10.94021687847524,5.075418719842853,4.445701838808637,4.8940053386989595,1.9036646986783703,-12.404465217883944,-23.77392208361695,80.78096354467093,84.57916431415157,83.53693458774428,-23.541951443735982,26.163850004364708,1.8644841938076593,0.29876565720116366,-0.6365706300004219,0.08475830926740956,1.3676691057945836,0.36895571293327567,0.0
0.7290044319004387,6.747701847281819,6.905135472664845,-10.04555992636607,4.222458891819743,2.432776962013466,2.5424768333612557,1.76001860242288,-14.122711199606563,-25.82798524918988,80.6064146978537,84.77766788444393,83.49871684561148,-23.799795940762518,25.845551103950598,2.2470092238475767,0.2932966681629202,-0.6343142915879378,0.012664607275879172,1.4417285921360448,0.5832581263710206,0.0
0.04960423750242442,6.895795453292875,6.943811733159508,-10.943946324796324,3.973193394307376,1.3958016949162446,69.58729000422913,1.76,-14.13132051443434,-10.507453955053851,80.92528938609642,84.7844,83.67298695340918,-23.75270347781751,25.85686751668344,1.5559123335639793,0.24846804627737595,-0.6332592429248607,1.0173632813898503,4.541590334722973,0.21622495596396352,0.0
